"TICKET Id","TICKET Reference Id",Department,"Department Id","Nome Catena","Nome Catena Id","Nome CLIENTI","Nome CLIENTI Id",Email,Phone,Subject,Description,Status,"Nome Prodotto","Nome Prodotto Id","Proprietario TICKET","Proprietario TICKET Id","Created By","Created By Id","Modified By","Modified By Id","Created Time","Ora di chiusura TICKET","Modified Time","To Address","Due Date",Priority,Mode,"Is Overdue","Is Escalated",Classification,Resolution,Category,"Sub Category","Time to Respond",Team,"Team Id",Tags,"Tempo di attesa TICKET",Language,"URL 1","Gestito da","Reparto Aziendale","Da Fatturare","Matricola Interessata o Ritirata","Matricola Prestito d'Uso","Prodotto Interessato","Reparto Negozio","Durata Intervento","Mail Amministrazione","Chiamata dopo le 17","Chiamata nel Weekend","Già Fatturato","Fattura n°","Gestita da un Concessionario","Girato a CONCESSIONARIO","Child Ticket Count"
1695,85271000004886017,"DB Company",85271000000007061,,,"Borello Chivasso",85271000002293001,Borellochivasso@gmail.com,,"bilancia sballa il peso","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>bilancia sballa il peso</div></div>","CHIUSA ONSITE",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-14 09:20:34","2025-02-18 09:58:25","2025-02-18 14:52:29",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1701,85271000004886156,"DB Company",85271000000007061,KAPPA2,85271000000149832,"KAPPA2 MARTINETTI",85271000000149912,,0106457520,"due bilance della gastronomia stampano sbiadito","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>due bilance della gastronomia stampano sbiadito</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-17 14:34:05","2025-03-19 08:13:27","2025-03-19 08:13:27",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1696,85271000004890001,"DB Company",85271000000007061,BORELLO,85271000000144019,"BORELLO TORRAZZA",85271000000167051,torrazza@borellosrl.com,"011 918 9643","scontrino viene stampato sbiadito","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>scontrino viene stampato sbiadito nella bilancia gastronomia</div></div>","CHIUSA ONSITE",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-14 09:35:43","2025-02-18 14:53:11","2025-02-18 14:53:11",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1697,85271000004891001,"DB Company",85271000000007061,,,"prestofresco sede",85271000004270001,presto@fresco.it,,"estrarre venduti di gennaio e pianificare esportazione mensile","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>estrarre venduti di gennaio e pianificare esportazione mensile</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-14 11:05:06","2025-02-19 10:42:38","2025-02-19 10:42:37",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1699,85271000004894001,"DB Company",85271000000007061,"Caseificio Garda",85271000004056001,"Caseificio Garda",85271000004057001,CaseificioGarda@prova.com,,"installare google drive su bilancia di ivrea e preparare csv con testo 2 per i lotti","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>installare google drive su bilancia di ivrea e preparare csv con testo 2 per i lotti</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-17 11:51:13","2025-02-20 09:04:14","2025-02-20 09:04:14",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1700,85271000004894144,"DB Company",85271000000007061,"MACELLERIE VARIE",85271000000683624,"AGRIMACELLERIA BIASIN",85271000000797471,info@macelleriabiasin.it,,"Memoria piena D-900","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>Memoria piena D-900</div></div>","CHIUSO REMOTO",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-17 12:01:14","2025-03-05 16:29:49","2025-03-05 16:29:49",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,,,"Enea Beheluli",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1702,85271000004903001,"DB Company",85271000000007061,QUAREGNA,85271000000168840,"DE RUVO QUAREGNA",85271000000168852,macelleriaderuvo@gmail.com,01593769,"fare variazioni di prezzo sulle bilance lunedì, le manderà via mail il 19","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>fare variazioni di prezzo sulle bilance lunedì, le manderà via mail il 19</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-18 15:13:15","2025-02-26 08:26:22","2025-03-03 07:12:22",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1703,85271000004907001,"DB Company",85271000000007061,BORELLO,85271000000144019,"BORELLO RIVA PRESSO CHIERI",85271000000166639,riva@borellosrl.com,0119425442,"Gastro Master non riavvolge","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>Gastro Master non riavvolge</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-18 16:17:16","2025-02-19 12:31:34","2025-02-19 12:31:34",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,,,"Enea Beheluli",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1704,85271000004909001,"DB Company",85271000000007061,,,"ex riassetto",85271000004903148,,,"chiamarlo per verificare le esigenze di esplosione dello scontrino in cassa","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>chiamarlo per verificare le esigenze di esplosione dello scontrino in cassa</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-19 08:26:19","2025-03-03 12:04:02","2025-03-03 12:04:02",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1705,85271000004912001,"DB Company",85271000000007061,LIGEA,85271000000149583,"LIGEA VILLARDORA",85271000000149735,,0119351232,"Gastro Master non riavvolge","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>Gastro Master non riavvolge</div></div>","CHIUSA ONSITE",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-24 10:32:51","2025-02-27 07:30:43","2025-02-27 07:30:43",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,,,"Enea Beheluli",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1706,85271000004913001,"DB Company",85271000000007061,BORELLO,85271000000144019,"BORELLO SEDE",85271000000154312,info@borello.it,0119601040,"Pubblicita 27 febbraio","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>Pubblicita 27 febbraio</div></div>","CHIUSO REMOTO",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-24 11:24:40","2025-02-27 07:30:37","2025-02-27 07:30:37",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,,,"Enea Beheluli",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1707,85271000004919001,"DB Company",85271000000007061,"MACELLERIE VARIE",85271000000683624,"MACELLERIA COSTA DOMENICO",85271000000786662,costadomenico@libero.it,,"Vuole etichettare su D-900","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>Vuole etichettare su D-900</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-02-26 08:19:32","2025-03-12 16:11:57","2025-03-12 16:11:57",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Enea Beheluli",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1708,85271000004931001,"DB Company",85271000000007061,EMME4,85271000000138569,"EMME4 MAFFUCCI",85271000000138537,c.capuano@masstp.it,0239325410,"Bilancia orto non riavvolge la carta","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>Bilancia orto non riavvolge la carta</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-01 09:15:29","2025-03-05 16:04:11","2025-03-05 16:04:11",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Enea Beheluli",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1709,85271000004934013,"DB Company",85271000000007061,MAREL,85271000004931158,"CRAI VIA SAN GIORGIO",85271000003021001,,0124325418,"INVERTIRE GASTRO SLAVE ED ORTOFRUTTA PER GESTIONE NUMERATORE E SCAMBIO 15/30 KG","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>INVERTIRE GASTRO SLAVE ED ORTOFRUTTA PER GESTIONE NUMERATORE E SCAMBIO 15/30 KG</div></div>","CHIUSA ONSITE",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-03 09:12:27","2025-03-21 07:49:01","2025-03-21 07:49:01",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,German,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1710,85271000004936001,"DB Company",85271000000007061,KAPPA2,85271000000149832,"KAPPA2 ARMELLINI",85271000000149878,,0108317187,"su 2 articoli della macelleria plu 752 macinata 326 cosce di pollo, in una bilancia prezzo giusto e nell'altro sbagliato","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>su 2 articoli della macelleria plu 752 macinata 326 cosce di pollo, in una bilancia prezzo giusto e nell'altro sbagliato</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-03 09:52:13","2025-03-03 16:13:44","2025-03-03 16:13:44",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1711,85271000004937001,"DB Company",85271000000007061,EMME4,85271000000138569,"EMME4 PARABIAGO SPAGLIARDI",85271000000149067,EMME4SPAGLIARDI@LIBERO.IT,0331557965,"Sostituire Switch Gastronomia","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>Sostituire Switch Gastronomia</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-04 07:31:00","2025-03-05 16:04:01","2025-03-05 16:04:01",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,English,,"Enea Beheluli",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1713,85271000004946002,"DB Company",85271000000007061,SAYMAS,85271000000806780,"EUROSPIN RIVOLI",85271000000173506,RIVOLIEURO@LIBERO.IT,0457862000,"configurare sacchettone","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>configurare sacchettone&nbsp;</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-07 08:31:21","2025-04-22 07:58:40","2025-04-22 07:58:40",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1715,85271000004946149,"DB Company",85271000000007061,BORELLO,85271000000144019,"BORELLO VIA CHIESA",85271000000168001,tochiesa@borellosrl.com,0112213289,"bilancia mace 2 si blocca ogni tanto, la master invece ieri si è spenta","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>bilancia mace 2 si blocca ogni tanto, la master invece ieri si è spenta</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-07 12:26:54","2025-03-11 07:50:49","2025-03-11 07:50:49",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1720,85271000004948005,"DB Company",85271000000007061,ARIMONDO,85271000000154344,"PAM SANREMO AGOSTI",85271000000654601,,,"non riescono a usare lotti dei polli ad agosti perchè da lotto esaurito","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>non riescono a usare lotti dei polli ad agosti perchè da lotto esaurito</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-10 12:35:24","2025-03-11 09:47:16","2025-03-11 09:47:16",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1712,85271000004951001,"DB Company",85271000000007061,LIGEA,85271000000149583,"LIGEA RIVOLI",85271000000149659,,0110465060,"gastronomia 35000 euro dalle bilance di cui 10000 take away. 16000 euro il dato che viene riportato in cassa  5000 in take away e 11000 di servito","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>35000 euro dalle bilance di cui 10000 take away. 16000 euro il dato che viene riportato in cassa&nbsp; 5000 in take away e 11000 di servito</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-06 15:30:41","2025-03-07 08:14:50","2025-03-07 08:14:50",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1714,85271000004951144,"DB Company",85271000000007061,COALVI,85271000000697549,"macelleria Micky e Lory",85271000004955051,,,"verificare lotti scaduti in bilancia, martedi alle 15:45","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>verificare lotti scaduti in bilancia, martedi alle 15:45</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-07 11:32:55","2025-03-12 16:11:51","2025-03-12 16:11:51",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1716,85271000004956001,"DB Company",85271000000007061,KAPPA2,85271000000149832,"KAPPA2 AVOSSO",85271000000697107,,,"devono inserire il lotto nella gastronomia quando pesano i fondini","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>devono inserire il lotto nella gastronomia quando pesano i fondini</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-07 15:19:28","2025-04-02 07:42:30","2025-04-02 07:42:30",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1717,85271000004958001,"DB Company",85271000000007061,BORELLO,85271000000144019,"BORELLO GIAVENO",85271000000166503,giaveno@borellosrl.com,0112409449,"master della pescheria pesa meno di quanto dovrebbe","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>master della pescheria pesa meno di quanto dovrebbe</div></div>","CHIUSO REMOTO",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-07 15:45:58","2025-03-11 07:50:10","2025-03-11 07:50:34",,,BASSA,Phone,false,false,,"verificato pezzo di carta sotto piatto",SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1718,85271000004959001,"DB Company",85271000000007061,BORELLO,85271000000144019,"BORELLO RIVARA",85271000000166685,BORELLORIVARA@LIBERO.IT,,"bilancia gastronomia cassetto non si chiude bene, valutare se testina da cambiare","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>bilancia gastronomia cassetto non si chiude bene, valutare se testina da cambiare&nbsp;</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-10 09:12:07","2025-03-12 16:11:42","2025-03-12 16:11:41",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1719,85271000004960001,"DB Company",85271000000007061,BORELLO,85271000000144019,"BORELLO VIA PILO",85271000000168247,topilo@borellosrl.com,0117717588,"tasto stampa della bilancia ortofrutta non prende bene i comandi","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>tasto stampa della bilancia ortofrutta non prende bene i comandi</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-10 09:22:10","2025-03-10 09:44:08","2025-03-10 09:44:08",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1721,85271000004969001,"DB Company",85271000000007061,GASTRONOMIE,85271000000684276,"GRANDI GUSTI",85271000000168956,r.ciarletta@grandigustisrl.it,0119889413,"configurare etichetta piccola con logo","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>configurare etichetta piccola con logo</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-11 08:04:21","2025-03-12 16:11:35","2025-03-12 16:11:35",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1725,85271000004969148,"DB Company",85271000000007061,"borello sede",85271000004977140,"borello sede",85271000004978001,,,"call per parlare del sacchettone Borello 12/03","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>call per parlare del sacchettone Borello</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-11 14:09:40","2025-03-13 09:19:03","2025-03-13 09:19:02",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1722,85271000004972001,"DB Company",85271000000007061,BORELLO,85271000000144019,"BORELLO SALUGGIA",85271000000166775,saluggia@borellosrl.com,0161489996,"andare per controllare bilance gastronomia","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>1 bilancia da odore di bruciato la 2 perde il sistema di pesatura la terza ha il cavo internet corto&nbsp;</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-11 11:34:47","2025-03-12 16:11:23","2025-03-12 16:11:23",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Alexandru Mihai",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1723,85271000004974001,"DB Company",85271000000007061,BORELLO,85271000000144019,"borello settimo",85271000004964113,,,"preparare 7 bilance per la nuova apertura (2 orto, 2 mace, 3 gastro)","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>preparare 7 bilance per la nuova apertura (2 orto, 2 mace, 3 gastro)</div></div>","CHIUSO REMOTO",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-11 11:39:21","2025-03-21 07:47:23","2025-03-21 07:47:23",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1724,85271000004977001,"DB Company",85271000000007061,PRESTOFRESCO,85271000004324001,"prestofresco valdellatorre",85271000004976001,,,"preparare 3 bilance per apertura nuovo negozio Ex doro via gibbione, mercoledì 2 aprile wi fi","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>preparare 3 bilance per apertura nuovo negozio Ex doro via gibbione, mercoledì 2 aprile wi fi<br></div></div>","CHIUSA ONSITE",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-11 11:40:13","2025-04-08 07:43:47","2025-04-08 07:43:47",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1726,85271000004981001,"DB Company",85271000000007061,GASTRONOMIE,85271000000684276,"GRANDI GUSTI",85271000000168956,r.ciarletta@grandigustisrl.it,0119889413,"inserire nome degli articoli nella lingua di riferimento","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>inserire nome degli articoli nella lingua di riferimento</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-12 15:28:23","2025-03-14 09:58:02","2025-03-14 09:58:02",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1727,85271000004991001,"DB Company",85271000000007061,"Dbcompany S.r.l",85271000004989001,"Dbcompany S.r.l",85271000004990001,,,"preparare pdf qr code marchiato dibal e dbcompany","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>preparare pdf qr code marchiato dibal e dbcompany</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-13 07:24:16","2025-03-18 15:27:58","2025-03-18 15:27:58",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Aragonese,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1728,85271000004994001,"DB Company",85271000000007061,"Caseificio Garda",85271000004056001,"Caseificio Garda",85271000004057001,CaseificioGarda@prova.com,,"inserire peso fisso 5kg su burro freschi, inserire lotto e scadenza uguali a Albiano banco e copiare formato etichetta garda peso","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>inserire peso fisso 5kg su burro freschi, inserire lotto e scadenza uguali a Albiano banco e copiare formato etichetta garda peso</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-13 10:44:52","2025-03-17 07:05:29","2025-03-17 07:05:29",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1729,85271000004995001,"DB Company",85271000000007061,KAPPA2,85271000000149832,"KAPPA2 SARZANO",85271000000697145,,,"bilancia gastronomia stampa sbiadito e con diverse righe","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>bilancia gastronomia stampa sbiadito e con diverse righe</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-13 11:42:40","2025-03-27 15:47:43","2025-03-27 15:47:43",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1730,85271000004995140,"DB Company",85271000000007061,"MACELLERIE VARIE",85271000000683624,"MACELLERIA COSTA",85271000000786620,lillomacelleria@icloud.com,,"controllare se troviamo una stampante di etichette da poter collegare alle bilance, dove viene stampato solo il nome articolo e gli ingredienti","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>controllare se troviamo una stampante di etichette da poter collegare alle bilance, dove viene stampato solo il nome articolo e gli ingredienti</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-14 11:26:31","2025-04-23 15:53:34","2025-04-23 15:53:34",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1731,85271000005002001,"DB Company",85271000000007061,LEONI,85271000000154394,"LEONI BACONE",85271000000154406,info@macellerialeoni.com,0229406652,"configurare bilancia per leoni laboratorio","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>configurare bilancia per leoni laboratorio</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-17 07:09:37","2025-03-26 15:22:06","2025-03-26 15:22:06",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1732,85271000005008001,"DB Company",85271000000007061,"borello sede",85271000005006001,"borello sede",85271000005007001,,,"VARIAZIONI NON VANNO A BUON FINE","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>VARIAZIONI NON VANNO A BUON FINE</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-17 11:15:34","2025-03-26 07:06:40","2025-03-26 07:06:39",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1733,85271000005008132,"DB Company",85271000000007061,"Dbcompany S.r.l",85271000005000017,"Dbcompany S.r.l",85271000005006021,,,"controllare pc in ufficio dei meccanici che da problemi per le mail","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>controllare pc in ufficio dei meccanici che da problemi per le mail</div></div>",CHIUSO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-17 11:23:41","2025-03-25 07:37:46","2025-03-25 07:37:46",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1734,85271000005018001,"DB Company",85271000000007061,"CLIENTI VARI",85271000000673031,"Bell e buono",85271000005017001,,,"recuperare lista articoli ed ingredienti per preparare nuova bilancia, chiedere a Luca","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>recuperare lista articoli ed ingredienti per preparare nuova bilancia, chiedere a Luca</div></div>",APERTO,,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-18 15:33:23",,"2025-03-18 15:33:23",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Francesco Mancuso",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
1735,85271000005022001,"DB Company",85271000000007061,"CLIENTI VARI",85271000000673031,CHIAVASSA,85271000004366001,CHIAVASSA@CHIAVASSA.IT,,"installare programma bilancia su pc","<div style=""direction: ltr; font-size: 13px; font-family: Arial, Helvetica, sans-serif""><div>installare programma bilancia su pc</div></div>","CHIUSO REMOTO",,,DB,85271000000092001,DB,85271000000092001,DB,85271000000092001,"2025-03-18 16:04:40","2025-03-21 07:07:37","2025-03-21 07:07:37",,,BASSA,Phone,false,false,,,SOFTWARE,SOFTWARE,,,,,0,Italian,,"Enea Beheluli",,false,,,,"Intero Negozio",,,false,false,false,,false,false,0
