"CLIENTI Id","First Name","Last Name",Email,Twitter,Facebook,"Nome Catena","Nome Catena Id",Phone,Mobile,Type,"Proprietario CLIENTI","Proprietario CLIENTI Id",Title,"Created By","Created By Id","Modified By","Modified By Id","Created Time","Modified Time",Salutation,Street,City,State,Zip,Country,Description,"Secondary Email","Numero Bilance","IP / TW PC BACKOFFICE / MASTER","Ragione Sociale","Codice PDV","Partita IVA",Note,"Prodotti Posseduti","ELENCO IP / TW BILANCE","Matricole Bilance",Insolvente,"E-mail PEC",Indirizzo,"DIBAL TRANSFER","Data/ora 1","Orario Negozio","PUBBLICITA' SU DROPBOX","CONTRATTO DI ASSISTENZA"
85271000000797623,,"MACELLERIA PILONETTO",macelleriapilonetto@gmail.com,,,"MACELLERIE VARIE",85271000000683624,011.66.15.421,,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:38:01","2022-10-03 10:38:01",,,,,,,,,,,"FORTAREZZA PASQUALE",,08702010011,,,,,false,,"CORSO MONCALIERI 244/C, TORINO",false,,"lunedì	08:30–13, 16–19
martedì	08:30–13, 16–19
mercoledì	08:30–13, 16–19
giovedì	08:30–13, 16–19
venerdì	08:30–13, 16–19
sabato	08:30–13, 16–19
domenica	Chiuso",false,false
85271000000797669,,"FRANCO DELIA",FRANCODELIA@LIBERO.IT,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:39:07","2022-10-03 10:39:07",,,,,,,,,,,"FRANCO DELIA",,06437110015,,"DIBAL - BILANCIA CS1200",,,false,,"BORGO BAROLA' 33, GIAVENO",false,,,false,false
85271000000797711,,"FRUMENTO E CAFFE'",frumentoecaffe@icloud.com,,,PANETTERIE,85271000000684330,011.43.75.540,,,DB,85271000000092001,PANETTERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:40:44","2022-10-03 10:40:44",,,,,,,,,,,"FRUMENTO E CAFFE' S.A.S. DI ORDINE VITTORIA E C.",,10290150019,,,,,false,,"VIA LUIGI CIBRARIO 45/C, TORINO",false,,"lunedì	07–20
martedì	07–20
mercoledì	07–20
giovedì	07–20
venerdì	07–20
sabato	07–20
domenica	07:30–13:30",false,false
85271000000797757,,"FUSE' MARIO",FUSEMARIO@LIBERO.IT,,,RIVENDITORI,85271000000797029,,,,DB,85271000000092001,RIVENDITORE,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:41:54","2022-10-03 10:41:54",,,,,,,,,,,"FUSE' MARIO",,03351990126,,,,,false,,"VIA ANTONIO MEUCCI 5/B, CASSANO MAGNAGO",false,,,false,false
85271000000797799,,"FUTURE FOOD",FUTUREFOOD@LIBERO.IT,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:44:02","2022-10-03 10:44:02",,,,,,,,,,,"FUTURE FOOD SRL",,10357960961,,,,,false,,"VIA BALDISSERO 1, VIDRACCO",false,,,false,false
85271000000797859,,"MACELLERIA GADALETA MICHELE",info@macelleriagadaleta.com,,,"MACELLERIE VARIE",85271000000683624,011.309.50.52,,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:47:28","2022-10-03 10:47:28",,,,,,,,,,,"GADALETA MICHELE",,07297120011,,,,,false,,"VIA DANTE LIVIO BIANCO 2, TORINO",false,,"lunedì	Chiuso
martedì	08:30–13, 16–19:30
mercoledì	08:30–13, 16–19:30
giovedì	08:30–13, 16–19:30
venerdì	08:30–13, 16–19:30
sabato	08:30–13, 16–19:30
domenica	Chiuso",false,false
85271000000797905,,"GASTRONOMIA PRIMAVERA SAN GIUSTO",qualita@gastronomiaprimavera.it,,,GASTRONOMIE,85271000000684276,0124.49.36.72,"338.99.55.375 / 340.18.99.114",,DB,85271000000092001,GASTRONOMIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:50:29","2022-10-03 10:50:29",,,,,,,,,,,"GASTRONOMIA PRIMAVERA S.R.L.",,10858800013,,,,,false,,"VIA LUSIGLIE' 4, SAN GIUSTO CANAVESE",false,,"lunedì	08–18
martedì	08–18
mercoledì	08–18
giovedì	08–18
venerdì	08–18
sabato	08–18
domenica	Chiuso",false,false
85271000000797953,,GLS,GLS@LIBERO.IT,,,SOCIETA,85271000000797563,,,,DB,85271000000092001,"SOCIETA'",DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:52:02","2022-10-03 10:52:02",,,,,,,,,,,"GENERAL LOGISTICS SYSTEMS ENTERPRISE S.R.L. IN BRE",,04102770965,,,,,false,,"VIA BASENTO 19, SAN GIULIANO MILANESE",false,,,false,false
85271000000797995,,"LE STUZZICARNI DI GHERGU CATALIN LAURENTIU",GHERGUCATALINLAURENTIU@LIBERO.IT,,,"MACELLERIE VARIE",85271000000683624,,389.10.73.265,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:53:12","2022-10-03 10:53:12",,,,,,,,,,,"GHERGU CATALIN LAURENTIU",,11977670014,,,,,false,,"VIA BERNARDINO LUINI 139, TORINO",false,,,false,false
85271000000799039,,"MACELLERIA GIAMPAOLO CRU TORINO",giomacello@alice.it,,,"MACELLERIE VARIE",85271000000683624,011.75.19.68,346.73.79.735,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:55:35","2022-10-03 10:55:35",,,,,,,,,,,"GIAMPAOLO GIOVANNI",,02912950017,,,,,false,,"VIA LUIGI CIBRARIO 61, TORINO",false,,"lunedì	Chiuso
martedì	08:30–13
mercoledì	08:30–19:30
giovedì	08:30–13, 15:30–19
venerdì	08:30–13, 15:30–19
sabato	08:30–18
domenica	Chiuso",false,false
85271000000799087,,"AF AUTONEGOZI",andrea.facecchia@afautonegozi.it,,,RIVENDITORI,85271000000797029,"011 945 5741",,,DB,85271000000092001,RIVENDITORI,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:57:26","2022-10-03 10:57:26",,,,,,,,,,,"GIANCARLO FACECCHIA",,09178730017,,,,,false,,"VIA CUNEO 10, TROFARELLO",false,,"lunedì	08–18
martedì	08–18
mercoledì	08–18
giovedì	08–18
venerdì	08–18
sabato	Chiuso
domenica	Chiuso",false,false
85271000000799133,,"GILARDI DARIO",GILARDIDARIO@LIBERO.IT,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-03 10:59:34","2022-10-03 10:59:34",,,,,,,,,,,"GILARDI DARIO",,09129000015,,,,,false,,"VIA DELLE VALLETTE 10, SAN MAURO TORINESE",false,,,false,false
85271000000799173,,"GILARDI MARCO",GILARDIMARCO@LIBERO.IT,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:00:21","2022-10-03 11:00:21",,,,,,,,,,,"GILARDI MARCO",,05537990011,,,,,false,,"VIA DELLE VALLETTE 10, SAN MAURO TORINESE",false,,,false,false
85271000000799213,,"MACELLERIA GOLA 1907",macelleriagola@gmail.com,,,"MACELLERIE VARIE",85271000000683624,011.94.62.170,347.40.85.624,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:02:03","2022-10-03 11:02:03",,,,,,,,,,,"GOLA MARCO",,11619980011,,,,,false,,"STRADA ANDEZENO 54/D, CHIERI",false,,"lunedì	Chiuso
martedì	08:30–13, 16–19:30
mercoledì	08:30–13, 16–19:30
giovedì	08:30–13, 16–19:30
venerdì	08:30–13, 16–19:30
sabato	08:30–13, 16–19:30
domenica	Chiuso",false,false
85271000000799273,,"GELATERIA ARTIGIANALE GOLOSIA",info@pasticceriangrisano.it,,,GELATERIA,85271000000799261,011.492.08.01,366.53.45.626,,DB,85271000000092001,GELATERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:03:59","2022-10-03 11:03:59",,,,,,,,,,,"GOLOSA S.R.L.",,08486340014,,,,,false,,"STRADA TORINO 43, ORBASSANO",false,,"lunedì	12–00
martedì	12–00
mercoledì	12–00
giovedì	12–00
venerdì	12–00
sabato	11–00
domenica	10–00",false,false
85271000000799321,,"ALIMENTARI BOTTEGA GOGO RIVENDITA PANE",GOGO@LIBERO.IT,,,PANETTERIE,85271000000684330,,,,DB,85271000000092001,PANETTERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:05:28","2022-10-03 11:05:28",,,,,,,,,,,"GORGA ANNA MARIA",,11457940010,,,,,false,,"VIA CALUSO 7/A, CHIVASSO",false,,,false,false
85271000000799363,,"IL FORNO DI GRADIN KATIA",GRADINKATIA@LIBERO.IT,,,PANETTERIE,85271000000684330,"011 898 4739",345.34.85.509,,DB,85271000000092001,PANETTERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:07:10","2022-10-03 11:07:10",,,,,,,,,,,"GRADIN KATIA",,09895920016,,,,,false,,"VIA REGIO PARCO 1, SETTIMO TORINESE",false,,"lunedì	05:30–13
martedì	05:30–13
mercoledì	05:30–13
giovedì	05:30–13
venerdì	05:30–13
sabato	05:30–13
domenica	Chiuso",false,false
85271000000799411,,"GRENKE LOCAZIONE",servizio.nordovest@grenke.it,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,"SOCIETA'",DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:14:45","2022-10-03 11:14:45",,,,,,,,,,,"GRENKE LOCAZIONE S.R.L.",,13187000156,,,,,false,,"VIA MONTEFELTRO 4, MILANO",false,,,false,false
85271000000799453,,"GRIGLIO DI COLETTA ROBERTO",grigliotorino@gmail.com,,,"MACELLERIE VARIE",85271000000683624,011.037.16.98,,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:17:19","2022-10-03 11:17:19",,,,,,,,,,,"GRIGLIO SNC di Coletta Roberto e Coletta Vincenzo",,10576470016,,,,,false,griglio@pec.it,"VIA LANZO 57, TORINO",false,,"lunedì	Chiuso
martedì	10–14, 17:30–00
mercoledì	10–14, 17:30–00
giovedì	10–14, 17:30–00
venerdì	10–14, 17:30–00
sabato	10–14, 17:30–00
domenica	Chiuso",false,false
85271000000799501,,"GROSSO FOOD MACCHINARI",davide.grosso.1868@gmail.com,,,RIVENDITORI,85271000000797029,0172.85.476,335.240.886,,DB,85271000000092001,RIVENDITORE,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:19:45","2022-10-03 11:19:45",,,,,,,,,,,"GROSSO DAVIDE",,02428420042,,,,,false,grossofoodmachineri@pecditta.com,"VIA LUIGI EINAUDI 2, RACCONIGI",false,,,false,false
85271000000799549,,"RISTORANTE GUFO BIANCO",amministrazione@gufobianco.it,,,RISTORANTI,85271000000682928,"011 669 2577",320.15.27.066,,DB,85271000000092001,RISTORANTE,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:22:21","2022-10-03 11:22:21",,,,,,,,,,,"GUFO BIANCO S.R.L.",,12367750010,,,,,false,gufobianco10@pec.it,"CORSO STATI UNITI 27, TORINO",false,,"lunedì	19:30–22
martedì	12:30–14:30, 19:30–22
mercoledì	12:30–14:30, 19:30–22
giovedì	12:30–14:30, 19:30–22
venerdì	12:30–14:30, 19:30–22
sabato	12:30–14:30, 19:30–22
domenica	Chiuso",false,false
85271000000799599,,"BAR RISTORANTE DA COSETTI",COSETTI@LIBERO.IT,,,RISTORANTI,85271000000682928,"0122 866613",,,DB,85271000000092001,RISTORANTE,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:24:58","2022-10-03 11:24:58",,,,,,,,,,,"HAVARNEANU COSETTI",,11817020016,,,,,false,,"VIA ROMA 5, CESANA TORINESE",false,,"lunedì	07–23
martedì	07–23
mercoledì	07–23
giovedì	07–23
venerdì	07–23
sabato	07–23
domenica	07–23",false,false
85271000000799645,,"OK MARKET VOLVERA",HUQIULIAN@LIBERO.IT,,,"SUPERMERCATI VARI",85271000000683566,011.245.24.85,389.501.38.26,,DB,85271000000092001,"OK MARKET",DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:28:00","2022-10-03 11:28:00",,,,,,,,,,,"HU QIULIAN",,02548880208,,"DIBAL - BILANCIA CS1200",,,false,,"VIA CARLO PORPORATO 6, VOLVERA",false,,"lunedì	08:30–13:30, 15:30–20:30
martedì	08:30–13:30, 15:30–20:30
mercoledì	08:30–13:30, 15:30–20:30
giovedì	08:30–13:30, 15:30–20:30
venerdì	08:30–13:30, 15:30–20:30
sabato	08:30–13:30, 15:30–20:30
domenica	Chiuso",false,false
85271000000799695,,IBC,sgambato@ibc.it,,,SOCIETA,85271000000797563,"049 893 6006",,,DB,85271000000092001,"SOCIETA'",DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:29:33","2022-10-03 11:29:33",,,,,,,,,,,"IBC S.R.L.",,02587250289,,,,,false,,"VIA DEL PROGRESSO 2/A, VIGONZA",false,,"lunedì	08:30–12:30, 14–18
martedì	08:30–12:30, 14–18
mercoledì	08:30–12:30, 14–18
giovedì	08:30–12:30, 14–18
venerdì	08:30–12:30, 14–18
sabato	Chiuso
domenica	Chiuso",false,false
85271000000799741,,"IL FORNO DEL BORGO",bioagri2003@yahoo.it,,,PANETTERIE,85271000000684330,"011 931 3466",,,DB,85271000000092001,PANETTERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:30:50","2022-10-03 11:30:50",,,,,,,,,,,"IL FORNO DEL BORGO S.A.S. DI MARITANO MAURO E C.",,08752530017,,,,,false,,"VIA MORTERA 23/B, AVIGLIANA",false,,"lunedì	Chiuso
martedì	08–13
mercoledì	08–13
giovedì	08–13
venerdì	08–13
sabato	08–13
domenica	Chiuso",false,false
85271000000799787,,"IL MEGLIO DEL MERIDIONE",giovannidecuzzi@libero.it,,,GASTRONOMIE,85271000000684276,011.64.67.772,339.57.91.863,,DB,85271000000092001,GASTRONOMIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:51:02","2022-10-03 11:51:02",,,,,,,,,,,"IL MEGLIO DEL MERIDIONE S.R.L.",,08004490010,,,,,false,ilmegliodelmeridionesrl@legalmail.it,"VIA LURISIA 4, MONCALIERI",false,,"lunedì	08–12, 13–17:30
martedì	08–12, 13–17:30
mercoledì	08–12, 13–17:30
giovedì	08–12, 13–17:30
venerdì	08–12, 13–17:30
sabato	09–12
domenica	Chiuso",false,false
85271000000799837,,"IL PANE DEGLI DEI",ilpanedeglidei@gmail.com,,,PANETTERIE,85271000000684330,,"329 396 0457",,DB,85271000000092001,PANETTERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:52:14","2022-10-03 11:52:14",,,,,,,,,,,"IL PANE DEGLI DEI S.R.L.S.",,11530960019,,,,,false,ilpanedeglidei@pec.it,"VIA TRIPOLI 42, TORINO",false,,,false,false
85271000000799883,,"IL SOGNO DI UNA COSA",,,,SOCIETA,85271000000797563,"011 416 0611",,,DB,85271000000092001,ONLUS,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:53:11","2022-10-03 11:53:11",,,,,,,,,,,"IL SOGNO DI UNA COSA S.C.S. O.N.L.U.S.",,02857460014,,,,,false,,"VIA FRANCESCO CRISPI 9, COLLEGNO",false,,"lunedì	09–17
martedì	09–17
mercoledì	09–17
giovedì	09–17
venerdì	09–15
sabato	Chiuso
domenica	Chiuso",false,false
85271000000799927,,"IL TEMPIO DELLA PASTICCERIA",ILTEMPIODELLAPASTICCERIA@LIBERO.IT,,,PANETTERIE,85271000000684330,"011 437 6233",,,DB,85271000000092001,PASTICCERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:55:28","2022-10-03 11:55:28",,,,,,,,,,,"IL TEMPIO DELLA PASTICCERIA S.N.C. DI CANNONE LUIG",,09522500017,,,,,false,,"VIA AREZZO 8/C, TORINO",false,,"lunedì	07–13, 14–16
martedì	07–13, 14–16
mercoledì	07–13, 14–16
giovedì	07–13, 14–16
venerdì	07–13, 14–16
sabato	Chiuso
domenica	Chiuso",false,false
85271000000799973,,"IL PEPE",pepetorino.marco@gmail.com,,,PANETTERIE,85271000000684330,011.88.46.98,345.24.63.001,,DB,85271000000092001,PANETTERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:56:36","2022-10-03 11:56:36",,,,,,,,,,,"ILPEPE S.R.L.",,11261080011,,,,,false,,"VIA DELLA ROCCA 19, TORINO",false,,"lunedì	08–02
martedì	08–02
mercoledì	08–02
giovedì	08–02
venerdì	08–02
sabato	09–02
domenica	09–02",false,false
85271000000800021,,INDEX,amministrazione@indexcom.eu,,,RIVENDITORI,85271000000797029,,,,DB,85271000000092001,RIVENDITORI,DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:57:38","2022-10-03 11:57:38",,,,,,,,,,,"INDEX S.R.L.",,03726850120,,,,,false,,"VIA GIOVANNI PASCOLI 91, CAVARIA CON PREMEZZO",false,,,false,false
85271000000800063,,"INTER COM",intercom.segreteria@centroufficifrancia.it,,,SOCIETA,85271000000797563,011.48.13.611,,,DB,85271000000092001,"SOCIETA'",DB,85271000000092001,DB,85271000000092001,"2022-10-03 11:58:33","2022-10-03 11:58:33",,,,,,,,,,,"INTER.COM. S.R.L.",,07638330014,,,,,false,,"CORSO FRANCIA 2/BIS, TORINO",false,,,false,false
85271000000800107,,"ITTICA T.M",itticatm@virgilio.it,,,"AZIENDA AGRICOLA",85271000000797325,011.64.71.741,"335.64.54.052 / 338.16.37.609",,DB,85271000000092001,"AZIENDA AGRICOLA",DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:00:44","2022-10-03 12:00:44",,,,,,,,,,,"ITTICA T.M. S.N.C. DI TIENGO ORNELLA E MARCO",,06453100015,,,,,false,,"STRADA PRIVATA NASI 13, MONCALIERI",false,,,false,false
85271000000800153,,"CRAI ZANICA",CRAIZANICA@LIBERO.IT,,,"SUPERMERCATI VARI",85271000000683566,"035 670853",,,DB,85271000000092001,CRAI,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:03:47","2022-10-03 12:03:47",,,,,,,,,,,"IVAN D'ADDA E GIAN S.N.C",,02472400163,,,,,false,,"VIA PADERGNONE 14, ZANICA",false,,"lunedì	08–13, 15:30–19:30
martedì	08–13, 15:30–19:30
mercoledì	08–13, 15:30–19:30
giovedì	08–13, 15:30–19:30
venerdì	08–13, 15:30–19:30
sabato	08–13, 15:30–19:30
domenica	08:30–12",false,false
85271000000800199,,"J PACK",JPACK@LIBERO.IT,,,RIVENDITORI,85271000000797029,,,,DB,85271000000092001,RIVENDITORE,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:04:57","2022-10-03 12:04:57",,,,,,,,,,,"J PACK S.R.L.",,03183340169,,,,,false,,"VIA GIACOMO CARMINATI 30, VAL BREMBILLA",false,,,false,false
85271000000800241,,"EKOM POINT SAINT MARTIN",ekom.pontsaintmartin@gmail.com,,,"SUPERMERCATI VARI",85271000000683566,"0125.80.44.76 / 0165.04.03.60",347.53.60.161,,DB,85271000000092001,EKOM,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:06:41","2022-10-03 12:06:41",,,,,,,,,,,"JM FOOD S.N.C. DI JONATHAN FURINI E MASSIMO SCIOLL",,01232090074,,"DIBAL - BILANCIA CS1200",,,false,,"VIA NAZIONALE PER CAREMA 25/27, PONT-SAINT-MARTIN",false,,"Lunedì
08:30 / 13:00 - 15:30 / 19:30
Martedì
08:30 / 13:00 - 15:30 / 19:30
Mercoledì
08:30 / 13:00 - 15:30 / 19:30
Giovedì
08:30 / 13:00 - 15:30 / 19:30
Venerdì
08:30 / 13:00 - 15:30 / 19:30
Sabato
08:30 / 19:30
Domenica
08:30 / 13:00",false,false
85271000000800291,,L.B.E.,L.B.E.@LIBERO.IT,,,"CLIENTI VARI",85271000000673031,,,,DB,85271000000092001,,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:07:51","2022-10-03 12:07:51",,,,,,,,,,,"L.B.E. Srl",,10196820012,,,,,false,,"Via Susa, 107/a, Chiusa di San Michele",false,,,false,false
85271000000800331,,"LA BILANCIA",MARINO@LIBERO.IT,,,"DB COMPANY",85271000000146903,,,,DB,85271000000092001,AZIENDA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:09:03","2022-10-03 12:09:03",,,,,,,,,,,"LA BILANCIA SRL",,11733410010,,,,,false,,"Via Rosa Luxemburg 12/14, COLLEGNO",false,,,false,false
85271000000800373,,"LA FABBRICA DEI GUSTI",info@lafabbricadeigusti.com,,,RISTORANTI,85271000000682928,011.89.35.832,333.438.17.00,,DB,85271000000092001,RISTORANTE,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:10:06","2022-10-03 12:10:06",,,,,,,,,,,"LA FABBRICA DEI GUSTI SNC DI CALABRESE PAOLA & C.",,11506840013,,,,,false,,"VIA ACQUI 25/B, RIVOLI",false,,"lunedì	08:30–12:30
martedì	08:30–12:30, 14–17:30
mercoledì	08:30–12:30, 14–17:30
giovedì	08:30–12:30, 14–17:30
venerdì	08:30–12:30, 14–17:30
sabato	Chiuso
domenica	Chiuso",false,false
85271000000800421,,"LA FELSINEA",info@felsinea.com,,,RIVENDITORI,85271000000797029,,,,DB,85271000000092001,RIVENDITORE,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:12:07","2022-10-03 12:12:07",,,,,,,,,,,"LA FELSINEA S.R.L.",,01648681201,,,,,false,,"VIA LUIGI EINAUDI 47, PIAZZOLA SUL BRENTA",false,,,false,false
85271000000800463,,"LA FOGLIA",lafoglia.srl@tiscali.it,,,ORTOFRUTTA,85271000000683934,011.27.45.603,339.73.12.087,,DB,85271000000092001,ORTOFRUTTA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:15:29","2022-10-03 12:15:29",,,,,,,,,,,"LA FOGLIA S.R.L.",,08843670012,,,,,false,lafoglia.srl@pec.it,"VIA GUGLIELMO REISS ROMOLI 291, TORINO",false,,"lunedì	06–13
martedì	06–13
mercoledì	06–13
giovedì	06–13
venerdì	06–13
sabato	06–13
domenica	Chiuso",false,false
85271000000800513,,"LA FONTANA",piramid.lafontana@gmail.com,,,SOCIETA,85271000000797563,011.90.34.458,393.33.34.512,,DB,85271000000092001,"STUDIO MEDICO",DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:17:03","2022-10-03 12:17:03",,,,,,,,,,,"LA FONTANA S.R.L.",,06506940011,,,,,false,,,false,,"LUN	7.30 	
 19.00
MAR	7.30 	
 19.00
MER	7.30 	
 19.00
GIO	7.30 	
 19.00
VEN	7.30 	
 19.00
SAB	7.30 	
 12.30
DOM	- Chiuso -",false,false
85271000000800559,,"IL MACELLAIO",cavalloschicchi@libero.it,,,"MACELLERIE VARIE",85271000000683624,011.44.74.642,,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:18:33","2022-10-03 12:18:33",,,,,,,,,,,"LA MACELLERIA S.R.L.",,10343280011,,,,,false,lamacelleria@legalmail.it,"CORSO RACCONIGI 15, TORINO",false,,"lunedì	Chiuso
martedì	08:30–13:15, 15:45–19
mercoledì	08:30–13:15, 15:45–19
giovedì	08:30–13:15, 15:45–19
venerdì	08:30–13:15, 15–19
sabato	08:30–19
domenica	Chiuso",false,false
85271000000800607,,"CARREFOUR MARKET MONGINEVRO",lametaforasnc@libero.it,,,"SUPERMERCATI VARI",85271000000683566,"011 375923",,,DB,85271000000092001,"CARREFOUR MARKET",DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:20:47","2022-10-03 12:20:47",,,,,,,,,,,"LA METAFORA S.N.C. DI PICCOLANTONIO CLAUDIO E C.",,08866370011,,,,,false,,"VIA MONGINEVRO 61/F, TORINO",false,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	08:30–13:30",false,false
85271000000800653,,"CARREFOUR EXPRESS ROSSINI",LAMETAFORAROSSINI@LIBERO.IT,,,"SUPERMERCATI VARI",85271000000683566,"011 817 8247",,,DB,85271000000092001,"CARREFOUR EXPRESS",DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:22:10","2022-10-03 12:22:10",,,,,,,,,,,"LA METAFORA S.N.C. DI PICCOLANTONIO CLAUDIO E C.",,08866370011,,,,,false,,"VIA ROSSINI 26, TORINO",false,,"lunedì	08:30–14, 16–20
martedì	08:30–14, 16–20
mercoledì	08:30–14, 16–20
giovedì	08:30–14, 16–20
venerdì	08:30–14, 16–20
sabato	08:30–14, 16–20
domenica	Chiuso",false,false
85271000000800699,,"MACELLERIA LA MOLE TORINO",lamoletorinosrl@gmail.com,,,"MACELLERIE VARIE",85271000000683624,011.61.88.830,,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 12:23:30","2022-10-03 12:23:30",,,,,,,,,,,"LA MOLE TORINO - SOCIETA' A RESPONSABILITA' LIMITA",,12248240017,,,,,false,lamoletorinosrl@pec.it,"CORSO ORBASSANO 293, TORINO",false,,"lunedì	08:30–13, 15:30–19:30
martedì	08:30–13, 15:30–19:30
mercoledì	08:30–13, 15:30–19:30
giovedì	08:30–13, 15:30–19:30
venerdì	08:30–13, 15:30–19:30
sabato	08:30–13, 15:30–19
domenica	Chiuso",false,false
85271000000800755,,"LA ROSTICCERIA DI CLAUDIO E SILVIA",larosticceriadiclaudioesilvia@gmail.com,,,"MACELLERIE VARIE",85271000000683624,,349.80.83.265,,DB,85271000000092001,MACELLERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 15:22:47","2022-10-03 15:24:34",,,,,,,,,,,"LA ROSTICCERIA SNC DI LORENZINI CLAUDIO & C.",,08794390016,,,,,false,,"VIA TORINO 251, BRANDIZZO",false,,"lunedì	Chiuso
martedì	07:30–14:30
mercoledì	07:30–14:30
giovedì	07:30–14:30
venerdì	07:30–14:30
sabato	07:30–14:30
domenica	Chiuso",false,false
85271000000800811,,"DESPAR GIVOLETTO",larotondagivoletto@gmail.com,,,"SUPERMERCATI VARI",85271000000683566,011.99.47.046,351.91.99.059,,DB,85271000000092001,DESPAR,DB,85271000000092001,DB,85271000000092001,"2022-10-03 15:26:07","2022-10-03 15:26:07",,,,,,,,,,,"LA ROTONDA S.N.C. DI DATTOLI ANTONELLA E SCAIOLA M",,12045080012,,,,,false,,"VIA TORINO 4, GIVOLETTO",false,,"Lunedì
09:00 - 13:00
15:30 - 20:00
Martedì
08:00 - 13:00
15:30 - 20:00
Mercoledì
08:00 - 15:30
15:30 - 20:00
Giovedì
08:00 - 13:00
15:30 - 20:00
Venerdì
08:00 - 13:00
15:30 - 20:00
Sabato
08:00 - 20:00
Domenica
09:00 - 12:30",false,false
85271000000800859,,"RISTORANTE LANERI",info@laneri-ristorazione.it,,,RISTORANTI,85271000000682928,011.408.11.25,,,DB,85271000000092001,RISTORANTE,DB,85271000000092001,DB,85271000000092001,"2022-10-03 15:27:46","2022-10-03 15:27:46",,,,,,,,,,,"LANERI S.R.L.",,01315340339,,,,,false,,"CORSO CANONICO GIUSEPPE ALLAMANO 13/F, GRUGLIASCO",false,,,false,false
85271000000800903,,"LA BONTA DEI RE",info@lebontadeire.it,,,PANETTERIE,85271000000684330,011.455.06.40,347.79.21.477,,DB,85271000000092001,PASTICCERIA,DB,85271000000092001,DB,85271000000092001,"2022-10-03 15:29:06","2022-10-03 15:29:06",,,,,,,,,,,"LE BONTA' DEI RE S.A.S. DI SIGNORINO CAMILLO & C.",,10128000014,,,,,false,,"VIA GIORGIO BIDONE 26, TORINO",false,,"lunedì	06–12:30
martedì	06–12:30
mercoledì	06–12:30
giovedì	06–12:30
venerdì	06–12:30
sabato	06–11:30
domenica	Chiuso",false,false
